Season/Team,is_goalie,Passing,Receiving,Frequency,Passing_Sum_Frequency,Pass Probability,player_id_x,season_starts_x,average_location_x,row_id_x,player_id_y,season_starts_y,average_location_y,row_id_y
La Liga 2014/2015 Barcelona,0,Neymar da Silva Santos Junior,Javier Alejandro Mascherano,34.0,961.0,0.035379813,4320,29,"[78.98007380073797, 20.54852398523985]",3,5506,26,"[50.39773691654878, 37.90891089108909]",7
La Liga 2014/2015 Barcelona,0,Javier Alejandro Mascherano,Jordi Alba Ramos,190.0,1156.5,0.164288802,5506,26,"[50.39773691654878, 37.90891089108909]",7,5211,27,"[62.1415789473684, 12.829342105263157]",5
La Liga 2014/2015 Barcelona,0,Jordi Alba Ramos,Jérémy Mathieu,185.0,1257.5,0.147117296,5211,27,"[62.1415789473684, 12.829342105263157]",5,10609,23,"[48.65612582781461, 23.49602649006623]",9
La Liga 2014/2015 Barcelona,0,Jérémy Mathieu,Gerard Piqué Bernabéu,146.0,940.5,0.155236576,10609,23,"[48.65612582781461, 23.49602649006623]",9,5213,26,"[43.695400593471845, 51.58412462908012]",6
La Liga 2014/2015 Barcelona,0,Gerard Piqué Bernabéu,Jérémy Mathieu,168.0,1236.0,0.13592233,5213,26,"[43.695400593471845, 51.58412462908012]",6,10609,23,"[48.65612582781461, 23.49602649006623]",9
La Liga 2014/2015 Barcelona,0,Gerard Piqué Bernabéu,Javier Alejandro Mascherano,188.0,1236.0,0.15210356,5213,26,"[43.695400593471845, 51.58412462908012]",6,5506,26,"[50.39773691654878, 37.90891089108909]",7
La Liga 2014/2015 Barcelona,0,Javier Alejandro Mascherano,Jérémy Mathieu,134.0,1156.5,0.11586684,5506,26,"[50.39773691654878, 37.90891089108909]",7,10609,23,"[48.65612582781461, 23.49602649006623]",9
La Liga 2014/2015 Barcelona,0,Neymar da Silva Santos Junior,Luis Alberto Suárez Díaz,117.0,961.0,0.121748179,4320,29,"[78.98007380073797, 20.54852398523985]",3,5246,25,"[82.09897610921497, 43.655631399317414]",8
La Liga 2014/2015 Barcelona,0,Luis Alberto Suárez Díaz,Jordi Alba Ramos,41.0,523.5,0.078319007,5246,25,"[82.09897610921497, 43.655631399317414]",8,5211,27,"[62.1415789473684, 12.829342105263157]",5
La Liga 2014/2015 Barcelona,0,Jordi Alba Ramos,Neymar da Silva Santos Junior,414.0,1257.5,0.329224652,5211,27,"[62.1415789473684, 12.829342105263157]",5,4320,29,"[78.98007380073797, 20.54852398523985]",3
La Liga 2014/2015 Barcelona,0,Ivan Rakitić,Javier Alejandro Mascherano,90.0,1299.0,0.069284065,5470,23,"[65.31333333333338, 53.825733333333325]",10,5506,26,"[50.39773691654878, 37.90891089108909]",7
La Liga 2014/2015 Barcelona,0,Jérémy Mathieu,Jordi Alba Ramos,220.0,940.5,0.233918129,10609,23,"[48.65612582781461, 23.49602649006623]",9,5211,27,"[62.1415789473684, 12.829342105263157]",5
La Liga 2014/2015 Barcelona,0,Jordi Alba Ramos,Gerard Piqué Bernabéu,66.0,1257.5,0.052485089,5211,27,"[62.1415789473684, 12.829342105263157]",5,5213,26,"[43.695400593471845, 51.58412462908012]",6
La Liga 2014/2015 Barcelona,0,Gerard Piqué Bernabéu,Lionel Andrés Messi Cuccittini,105.0,1236.0,0.084951456,5213,26,"[43.695400593471845, 51.58412462908012]",6,5503,37,"[77.55127610208811, 50.68874709976797]",1
La Liga 2014/2015 Barcelona,0,Lionel Andrés Messi Cuccittini,Luis Alberto Suárez Díaz,120.0,1585.0,0.075709779,5503,37,"[77.55127610208811, 50.68874709976797]",1,5246,25,"[82.09897610921497, 43.655631399317414]",8
La Liga 2014/2015 Barcelona,0,Luis Alberto Suárez Díaz,Ivan Rakitić,51.0,523.5,0.097421203,5246,25,"[82.09897610921497, 43.655631399317414]",8,5470,23,"[65.31333333333338, 53.825733333333325]",10
La Liga 2014/2015 Barcelona,0,Ivan Rakitić,Luis Alberto Suárez Díaz,62.0,1299.0,0.047729022,5470,23,"[65.31333333333338, 53.825733333333325]",10,5246,25,"[82.09897610921497, 43.655631399317414]",8
La Liga 2014/2015 Barcelona,0,Daniel Alves da Silva,Gerard Piqué Bernabéu,196.0,1528.5,0.128230291,4324,29,"[65.3115776081425, 66.44758269720106]",2,5213,26,"[43.695400593471845, 51.58412462908012]",6
La Liga 2014/2015 Barcelona,0,Javier Alejandro Mascherano,Gerard Piqué Bernabéu,137.0,1156.5,0.118460873,5506,26,"[50.39773691654878, 37.90891089108909]",7,5213,26,"[43.695400593471845, 51.58412462908012]",6
La Liga 2014/2015 Barcelona,0,Gerard Piqué Bernabéu,Ivan Rakitić,119.0,1236.0,0.096278317,5213,26,"[43.695400593471845, 51.58412462908012]",6,5470,23,"[65.31333333333338, 53.825733333333325]",10
La Liga 2014/2015 Barcelona,0,Ivan Rakitić,Lionel Andrés Messi Cuccittini,284.0,1299.0,0.218629715,5470,23,"[65.31333333333338, 53.825733333333325]",10,5503,37,"[77.55127610208811, 50.68874709976797]",1
La Liga 2014/2015 Barcelona,0,Lionel Andrés Messi Cuccittini,Ivan Rakitić,216.0,1585.0,0.136277603,5503,37,"[77.55127610208811, 50.68874709976797]",1,5470,23,"[65.31333333333338, 53.825733333333325]",10
La Liga 2014/2015 Barcelona,1,Claudio Andrés Bravo Muñoz,Jordi Alba Ramos,79.0,638.0,0.123824451,4691,37,"[13.422591362126248, 39.36943521594681]",0,5211,27,"[62.1415789473684, 12.829342105263157]",5
La Liga 2014/2015 Barcelona,0,Jérémy Mathieu,Javier Alejandro Mascherano,140.0,940.5,0.148856991,10609,23,"[48.65612582781461, 23.49602649006623]",9,5506,26,"[50.39773691654878, 37.90891089108909]",7
La Liga 2014/2015 Barcelona,0,Javier Alejandro Mascherano,Lionel Andrés Messi Cuccittini,111.0,1156.5,0.095979248,5506,26,"[50.39773691654878, 37.90891089108909]",7,5503,37,"[77.55127610208811, 50.68874709976797]",1
La Liga 2014/2015 Barcelona,0,Ivan Rakitić,Daniel Alves da Silva,276.0,1299.0,0.212471132,5470,23,"[65.31333333333338, 53.825733333333325]",10,4324,29,"[65.3115776081425, 66.44758269720106]",2
La Liga 2014/2015 Barcelona,0,Javier Alejandro Mascherano,Ivan Rakitić,107.0,1156.5,0.092520536,5506,26,"[50.39773691654878, 37.90891089108909]",7,5470,23,"[65.31333333333338, 53.825733333333325]",10
La Liga 2014/2015 Barcelona,0,Daniel Alves da Silva,Lionel Andrés Messi Cuccittini,535.0,1528.5,0.350016356,4324,29,"[65.3115776081425, 66.44758269720106]",2,5503,37,"[77.55127610208811, 50.68874709976797]",1
La Liga 2014/2015 Barcelona,0,Lionel Andrés Messi Cuccittini,Jordi Alba Ramos,118.0,1585.0,0.07444795,5503,37,"[77.55127610208811, 50.68874709976797]",1,5211,27,"[62.1415789473684, 12.829342105263157]",5
La Liga 2014/2015 Barcelona,0,Neymar da Silva Santos Junior,Jérémy Mathieu,49.0,961.0,0.050988554,4320,29,"[78.98007380073797, 20.54852398523985]",3,10609,23,"[48.65612582781461, 23.49602649006623]",9
La Liga 2014/2015 Barcelona,0,Jérémy Mathieu,Neymar da Silva Santos Junior,125.0,940.5,0.132908028,10609,23,"[48.65612582781461, 23.49602649006623]",9,4320,29,"[78.98007380073797, 20.54852398523985]",3
La Liga 2014/2015 Barcelona,0,Javier Alejandro Mascherano,Daniel Alves da Silva,155.0,1156.5,0.134025076,5506,26,"[50.39773691654878, 37.90891089108909]",7,4324,29,"[65.3115776081425, 66.44758269720106]",2
La Liga 2014/2015 Barcelona,0,Gerard Piqué Bernabéu,Daniel Alves da Silva,209.0,1236.0,0.169093851,5213,26,"[43.695400593471845, 51.58412462908012]",6,4324,29,"[65.3115776081425, 66.44758269720106]",2
La Liga 2014/2015 Barcelona,0,Daniel Alves da Silva,Javier Alejandro Mascherano,87.0,1528.5,0.056918548,4324,29,"[65.3115776081425, 66.44758269720106]",2,5506,26,"[50.39773691654878, 37.90891089108909]",7
La Liga 2014/2015 Barcelona,0,Ivan Rakitić,Neymar da Silva Santos Junior,61.0,1299.0,0.046959199,5470,23,"[65.31333333333338, 53.825733333333325]",10,4320,29,"[78.98007380073797, 20.54852398523985]",3
La Liga 2014/2015 Barcelona,0,Neymar da Silva Santos Junior,Jordi Alba Ramos,172.0,961.0,0.178980229,4320,29,"[78.98007380073797, 20.54852398523985]",3,5211,27,"[62.1415789473684, 12.829342105263157]",5
La Liga 2014/2015 Barcelona,0,Jordi Alba Ramos,Ivan Rakitić,48.0,1257.5,0.038170974,5211,27,"[62.1415789473684, 12.829342105263157]",5,5470,23,"[65.31333333333338, 53.825733333333325]",10
La Liga 2014/2015 Barcelona,0,Javier Alejandro Mascherano,Neymar da Silva Santos Junior,71.0,1156.5,0.061392131,5506,26,"[50.39773691654878, 37.90891089108909]",7,4320,29,"[78.98007380073797, 20.54852398523985]",3
La Liga 2014/2015 Barcelona,0,Ivan Rakitić,Gerard Piqué Bernabéu,121.0,1299.0,0.093148576,5470,23,"[65.31333333333338, 53.825733333333325]",10,5213,26,"[43.695400593471845, 51.58412462908012]",6
La Liga 2014/2015 Barcelona,0,Daniel Alves da Silva,Ivan Rakitić,266.0,1528.5,0.174026824,4324,29,"[65.3115776081425, 66.44758269720106]",2,5470,23,"[65.31333333333338, 53.825733333333325]",10
La Liga 2014/2015 Barcelona,0,Lionel Andrés Messi Cuccittini,Daniel Alves da Silva,314.0,1585.0,0.198107256,5503,37,"[77.55127610208811, 50.68874709976797]",1,4324,29,"[65.3115776081425, 66.44758269720106]",2
La Liga 2014/2015 Barcelona,0,Lionel Andrés Messi Cuccittini,Neymar da Silva Santos Junior,197.0,1585.0,0.124290221,5503,37,"[77.55127610208811, 50.68874709976797]",1,4320,29,"[78.98007380073797, 20.54852398523985]",3
La Liga 2014/2015 Barcelona,0,Neymar da Silva Santos Junior,Lionel Andrés Messi Cuccittini,262.0,961.0,0.272632674,4320,29,"[78.98007380073797, 20.54852398523985]",3,5503,37,"[77.55127610208811, 50.68874709976797]",1
La Liga 2014/2015 Barcelona,0,Jordi Alba Ramos,Luis Alberto Suárez Díaz,77.0,1257.5,0.061232604,5211,27,"[62.1415789473684, 12.829342105263157]",5,5246,25,"[82.09897610921497, 43.655631399317414]",8
La Liga 2014/2015 Barcelona,0,Lionel Andrés Messi Cuccittini,Javier Alejandro Mascherano,63.0,1585.0,0.039747634,5503,37,"[77.55127610208811, 50.68874709976797]",1,5506,26,"[50.39773691654878, 37.90891089108909]",7
La Liga 2014/2015 Barcelona,0,Lionel Andrés Messi Cuccittini,Jérémy Mathieu,45.0,1585.0,0.028391167,5503,37,"[77.55127610208811, 50.68874709976797]",1,10609,23,"[48.65612582781461, 23.49602649006623]",9
La Liga 2014/2015 Barcelona,1,Claudio Andrés Bravo Muñoz,Jérémy Mathieu,110.0,638.0,0.172413793,4691,37,"[13.422591362126248, 39.36943521594681]",0,10609,23,"[48.65612582781461, 23.49602649006623]",9
La Liga 2014/2015 Barcelona,0,Jérémy Mathieu,Claudio Andrés Bravo Muñoz,62.0,940.5,0.065922382,10609,23,"[48.65612582781461, 23.49602649006623]",9,4691,37,"[13.422591362126248, 39.36943521594681]",0
La Liga 2014/2015 Barcelona,1,Claudio Andrés Bravo Muñoz,Gerard Piqué Bernabéu,128.0,638.0,0.200626959,4691,37,"[13.422591362126248, 39.36943521594681]",0,5213,26,"[43.695400593471845, 51.58412462908012]",6
La Liga 2014/2015 Barcelona,0,Gerard Piqué Bernabéu,Luis Alberto Suárez Díaz,38.0,1236.0,0.030744337,5213,26,"[43.695400593471845, 51.58412462908012]",6,5246,25,"[82.09897610921497, 43.655631399317414]",8
La Liga 2014/2015 Barcelona,0,Luis Alberto Suárez Díaz,Lionel Andrés Messi Cuccittini,130.0,523.5,0.248328558,5246,25,"[82.09897610921497, 43.655631399317414]",8,5503,37,"[77.55127610208811, 50.68874709976797]",1
La Liga 2014/2015 Barcelona,0,Jordi Alba Ramos,Javier Alejandro Mascherano,168.0,1257.5,0.13359841,5211,27,"[62.1415789473684, 12.829342105263157]",5,5506,26,"[50.39773691654878, 37.90891089108909]",7
La Liga 2014/2015 Barcelona,0,Jérémy Mathieu,Ivan Rakitić,53.0,940.5,0.056353004,10609,23,"[48.65612582781461, 23.49602649006623]",9,5470,23,"[65.31333333333338, 53.825733333333325]",10
La Liga 2014/2015 Barcelona,0,Ivan Rakitić,Jérémy Mathieu,58.0,1299.0,0.044649731,5470,23,"[65.31333333333338, 53.825733333333325]",10,10609,23,"[48.65612582781461, 23.49602649006623]",9
La Liga 2014/2015 Barcelona,0,Neymar da Silva Santos Junior,Gerard Piqué Bernabéu,24.0,961.0,0.024973985,4320,29,"[78.98007380073797, 20.54852398523985]",3,5213,26,"[43.695400593471845, 51.58412462908012]",6
La Liga 2014/2015 Barcelona,0,Daniel Alves da Silva,Luis Alberto Suárez Díaz,114.0,1528.5,0.074582924,4324,29,"[65.3115776081425, 66.44758269720106]",2,5246,25,"[82.09897610921497, 43.655631399317414]",8
La Liga 2014/2015 Barcelona,1,Claudio Andrés Bravo Muñoz,Javier Alejandro Mascherano,131.0,638.0,0.205329154,4691,37,"[13.422591362126248, 39.36943521594681]",0,5506,26,"[50.39773691654878, 37.90891089108909]",7
La Liga 2014/2015 Barcelona,0,Neymar da Silva Santos Junior,Ivan Rakitić,71.0,961.0,0.073881374,4320,29,"[78.98007380073797, 20.54852398523985]",3,5470,23,"[65.31333333333338, 53.825733333333325]",10
La Liga 2014/2015 Barcelona,1,Claudio Andrés Bravo Muñoz,Lionel Andrés Messi Cuccittini,22.0,638.0,0.034482759,4691,37,"[13.422591362126248, 39.36943521594681]",0,5503,37,"[77.55127610208811, 50.68874709976797]",1
La Liga 2014/2015 Barcelona,0,Gerard Piqué Bernabéu,Claudio Andrés Bravo Muñoz,135.0,1236.0,0.109223301,5213,26,"[43.695400593471845, 51.58412462908012]",6,4691,37,"[13.422591362126248, 39.36943521594681]",0
La Liga 2014/2015 Barcelona,0,Jordi Alba Ramos,Claudio Andrés Bravo Muñoz,46.0,1257.5,0.036580517,5211,27,"[62.1415789473684, 12.829342105263157]",5,4691,37,"[13.422591362126248, 39.36943521594681]",0
La Liga 2014/2015 Barcelona,1,Claudio Andrés Bravo Muñoz,Daniel Alves da Silva,42.0,638.0,0.065830721,4691,37,"[13.422591362126248, 39.36943521594681]",0,4324,29,"[65.3115776081425, 66.44758269720106]",2
La Liga 2014/2015 Barcelona,0,Gerard Piqué Bernabéu,Jordi Alba Ramos,53.0,1236.0,0.042880259,5213,26,"[43.695400593471845, 51.58412462908012]",6,5211,27,"[62.1415789473684, 12.829342105263157]",5
La Liga 2014/2015 Barcelona,0,Sergio Busquets i Burgos,Javier Alejandro Mascherano,203.0,1503.5,0.135018291,5203,29,"[59.59968487394962, 41.58413865546217]",4,5506,26,"[50.39773691654878, 37.90891089108909]",7
La Liga 2014/2015 Barcelona,0,Jordi Alba Ramos,Sergio Busquets i Burgos,134.0,1257.5,0.106560636,5211,27,"[62.1415789473684, 12.829342105263157]",5,5203,29,"[59.59968487394962, 41.58413865546217]",4
La Liga 2014/2015 Barcelona,0,Sergio Busquets i Burgos,Luis Alberto Suárez Díaz,26.0,1503.5,0.017292983,5203,29,"[59.59968487394962, 41.58413865546217]",4,5246,25,"[82.09897610921497, 43.655631399317414]",8
La Liga 2014/2015 Barcelona,0,Daniel Alves da Silva,Sergio Busquets i Burgos,183.0,1528.5,0.119725221,4324,29,"[65.3115776081425, 66.44758269720106]",2,5203,29,"[59.59968487394962, 41.58413865546217]",4
La Liga 2014/2015 Barcelona,0,Sergio Busquets i Burgos,Lionel Andrés Messi Cuccittini,334.0,1503.5,0.222148321,5203,29,"[59.59968487394962, 41.58413865546217]",4,5503,37,"[77.55127610208811, 50.68874709976797]",1
La Liga 2014/2015 Barcelona,0,Javier Alejandro Mascherano,Claudio Andrés Bravo Muñoz,73.0,1156.5,0.063121487,5506,26,"[50.39773691654878, 37.90891089108909]",7,4691,37,"[13.422591362126248, 39.36943521594681]",0
La Liga 2014/2015 Barcelona,0,Neymar da Silva Santos Junior,Sergio Busquets i Burgos,59.0,961.0,0.061394381,4320,29,"[78.98007380073797, 20.54852398523985]",3,5203,29,"[59.59968487394962, 41.58413865546217]",4
La Liga 2014/2015 Barcelona,0,Javier Alejandro Mascherano,Luis Alberto Suárez Díaz,32.0,1156.5,0.027669693,5506,26,"[50.39773691654878, 37.90891089108909]",7,5246,25,"[82.09897610921497, 43.655631399317414]",8
La Liga 2014/2015 Barcelona,0,Jordi Alba Ramos,Lionel Andrés Messi Cuccittini,73.0,1257.5,0.05805169,5211,27,"[62.1415789473684, 12.829342105263157]",5,5503,37,"[77.55127610208811, 50.68874709976797]",1
La Liga 2014/2015 Barcelona,0,Lionel Andrés Messi Cuccittini,Sergio Busquets i Burgos,187.0,1585.0,0.117981073,5503,37,"[77.55127610208811, 50.68874709976797]",1,5203,29,"[59.59968487394962, 41.58413865546217]",4
La Liga 2014/2015 Barcelona,0,Jérémy Mathieu,Daniel Alves da Silva,33.0,940.5,0.035087719,10609,23,"[48.65612582781461, 23.49602649006623]",9,4324,29,"[65.3115776081425, 66.44758269720106]",2
La Liga 2014/2015 Barcelona,0,Sergio Busquets i Burgos,Jordi Alba Ramos,148.0,1503.5,0.09843698,5203,29,"[59.59968487394962, 41.58413865546217]",4,5211,27,"[62.1415789473684, 12.829342105263157]",5
La Liga 2014/2015 Barcelona,0,Luis Alberto Suárez Díaz,Daniel Alves da Silva,67.0,523.5,0.127984718,5246,25,"[82.09897610921497, 43.655631399317414]",8,4324,29,"[65.3115776081425, 66.44758269720106]",2
La Liga 2014/2015 Barcelona,0,Luis Alberto Suárez Díaz,Jérémy Mathieu,5.0,523.5,0.009551098,5246,25,"[82.09897610921497, 43.655631399317414]",8,10609,23,"[48.65612582781461, 23.49602649006623]",9
La Liga 2014/2015 Barcelona,0,Daniel Alves da Silva,Neymar da Silva Santos Junior,52.0,1528.5,0.034020281,4324,29,"[65.3115776081425, 66.44758269720106]",2,4320,29,"[78.98007380073797, 20.54852398523985]",3
La Liga 2014/2015 Barcelona,0,Neymar da Silva Santos Junior,Daniel Alves da Silva,30.0,961.0,0.031217482,4320,29,"[78.98007380073797, 20.54852398523985]",3,4324,29,"[65.3115776081425, 66.44758269720106]",2
La Liga 2014/2015 Barcelona,0,Sergio Busquets i Burgos,Gerard Piqué Bernabéu,160.0,1503.5,0.106418357,5203,29,"[59.59968487394962, 41.58413865546217]",4,5213,26,"[43.695400593471845, 51.58412462908012]",6
La Liga 2014/2015 Barcelona,0,Gerard Piqué Bernabéu,Sergio Busquets i Burgos,161.0,1236.0,0.1302589,5213,26,"[43.695400593471845, 51.58412462908012]",6,5203,29,"[59.59968487394962, 41.58413865546217]",4
La Liga 2014/2015 Barcelona,0,Sergio Busquets i Burgos,Jérémy Mathieu,107.0,1503.5,0.071167276,5203,29,"[59.59968487394962, 41.58413865546217]",4,10609,23,"[48.65612582781461, 23.49602649006623]",9
La Liga 2014/2015 Barcelona,0,Luis Alberto Suárez Díaz,Gerard Piqué Bernabéu,4.0,523.5,0.007640879,5246,25,"[82.09897610921497, 43.655631399317414]",8,5213,26,"[43.695400593471845, 51.58412462908012]",6
La Liga 2014/2015 Barcelona,0,Jérémy Mathieu,Sergio Busquets i Burgos,101.0,940.5,0.107389686,10609,23,"[48.65612582781461, 23.49602649006623]",9,5203,29,"[59.59968487394962, 41.58413865546217]",4
La Liga 2014/2015 Barcelona,1,Claudio Andrés Bravo Muñoz,Sergio Busquets i Burgos,56.0,638.0,0.087774295,4691,37,"[13.422591362126248, 39.36943521594681]",0,5203,29,"[59.59968487394962, 41.58413865546217]",4
La Liga 2014/2015 Barcelona,0,Sergio Busquets i Burgos,Daniel Alves da Silva,219.0,1503.5,0.145660126,5203,29,"[59.59968487394962, 41.58413865546217]",4,4324,29,"[65.3115776081425, 66.44758269720106]",2
La Liga 2014/2015 Barcelona,0,Sergio Busquets i Burgos,Ivan Rakitić,207.0,1503.5,0.13767875,5203,29,"[59.59968487394962, 41.58413865546217]",4,5470,23,"[65.31333333333338, 53.825733333333325]",10
La Liga 2014/2015 Barcelona,0,Ivan Rakitić,Jordi Alba Ramos,62.0,1299.0,0.047729022,5470,23,"[65.31333333333338, 53.825733333333325]",10,5211,27,"[62.1415789473684, 12.829342105263157]",5
La Liga 2014/2015 Barcelona,0,Gerard Piqué Bernabéu,Neymar da Silva Santos Junior,30.0,1236.0,0.024271845,5213,26,"[43.695400593471845, 51.58412462908012]",6,4320,29,"[78.98007380073797, 20.54852398523985]",3
La Liga 2014/2015 Barcelona,0,Lionel Andrés Messi Cuccittini,Gerard Piqué Bernabéu,45.0,1585.0,0.028391167,5503,37,"[77.55127610208811, 50.68874709976797]",1,5213,26,"[43.695400593471845, 51.58412462908012]",6
La Liga 2014/2015 Barcelona,0,Jordi Alba Ramos,Daniel Alves da Silva,21.0,1257.5,0.016699801,5211,27,"[62.1415789473684, 12.829342105263157]",5,4324,29,"[65.3115776081425, 66.44758269720106]",2
La Liga 2014/2015 Barcelona,0,Jérémy Mathieu,Luis Alberto Suárez Díaz,13.0,940.5,0.013822435,10609,23,"[48.65612582781461, 23.49602649006623]",9,5246,25,"[82.09897610921497, 43.655631399317414]",8
La Liga 2014/2015 Barcelona,0,Ivan Rakitić,Sergio Busquets i Burgos,225.0,1299.0,0.173210162,5470,23,"[65.31333333333338, 53.825733333333325]",10,5203,29,"[59.59968487394962, 41.58413865546217]",4
La Liga 2014/2015 Barcelona,0,Sergio Busquets i Burgos,Neymar da Silva Santos Junior,70.0,1503.5,0.046558031,5203,29,"[59.59968487394962, 41.58413865546217]",4,4320,29,"[78.98007380073797, 20.54852398523985]",3
La Liga 2014/2015 Barcelona,0,Daniel Alves da Silva,Jordi Alba Ramos,24.0,1528.5,0.015701668,4324,29,"[65.3115776081425, 66.44758269720106]",2,5211,27,"[62.1415789473684, 12.829342105263157]",5
La Liga 2014/2015 Barcelona,0,Daniel Alves da Silva,Jérémy Mathieu,30.0,1528.5,0.019627085,4324,29,"[65.3115776081425, 66.44758269720106]",2,10609,23,"[48.65612582781461, 23.49602649006623]",9
La Liga 2014/2015 Barcelona,0,Sergio Busquets i Burgos,Claudio Andrés Bravo Muñoz,19.0,1503.5,0.01263718,5203,29,"[59.59968487394962, 41.58413865546217]",4,4691,37,"[13.422591362126248, 39.36943521594681]",0
La Liga 2014/2015 Barcelona,1,Claudio Andrés Bravo Muñoz,Ivan Rakitić,26.0,638.0,0.040752351,4691,37,"[13.422591362126248, 39.36943521594681]",0,5470,23,"[65.31333333333338, 53.825733333333325]",10
La Liga 2014/2015 Barcelona,0,Ivan Rakitić,Claudio Andrés Bravo Muñoz,9.0,1299.0,0.006928406,5470,23,"[65.31333333333338, 53.825733333333325]",10,4691,37,"[13.422591362126248, 39.36943521594681]",0
La Liga 2014/2015 Barcelona,0,Neymar da Silva Santos Junior,Claudio Andrés Bravo Muñoz,2.0,961.0,0.002081165,4320,29,"[78.98007380073797, 20.54852398523985]",3,4691,37,"[13.422591362126248, 39.36943521594681]",0
La Liga 2014/2015 Barcelona,1,Claudio Andrés Bravo Muñoz,Neymar da Silva Santos Junior,24.0,638.0,0.037617555,4691,37,"[13.422591362126248, 39.36943521594681]",0,4320,29,"[78.98007380073797, 20.54852398523985]",3
La Liga 2014/2015 Barcelona,0,Javier Alejandro Mascherano,Sergio Busquets i Burgos,142.0,1156.5,0.122784263,5506,26,"[50.39773691654878, 37.90891089108909]",7,5203,29,"[59.59968487394962, 41.58413865546217]",4
La Liga 2014/2015 Barcelona,1,Claudio Andrés Bravo Muñoz,Luis Alberto Suárez Díaz,20.0,638.0,0.031347962,4691,37,"[13.422591362126248, 39.36943521594681]",0,5246,25,"[82.09897610921497, 43.655631399317414]",8
La Liga 2014/2015 Barcelona,0,Jérémy Mathieu,Lionel Andrés Messi Cuccittini,31.0,940.5,0.032961191,10609,23,"[48.65612582781461, 23.49602649006623]",9,5503,37,"[77.55127610208811, 50.68874709976797]",1
La Liga 2014/2015 Barcelona,0,Luis Alberto Suárez Díaz,Sergio Busquets i Burgos,13.0,523.5,0.024832856,5246,25,"[82.09897610921497, 43.655631399317414]",8,5203,29,"[59.59968487394962, 41.58413865546217]",4
La Liga 2014/2015 Barcelona,0,Daniel Alves da Silva,Claudio Andrés Bravo Muñoz,10.0,1528.5,0.006542362,4324,29,"[65.3115776081425, 66.44758269720106]",2,4691,37,"[13.422591362126248, 39.36943521594681]",0
La Liga 2014/2015 Barcelona,0,Luis Alberto Suárez Díaz,Javier Alejandro Mascherano,6.0,523.5,0.011461318,5246,25,"[82.09897610921497, 43.655631399317414]",8,5506,26,"[50.39773691654878, 37.90891089108909]",7
La Liga 2014/2015 Barcelona,0,Lionel Andrés Messi Cuccittini,Claudio Andrés Bravo Muñoz,1.0,1585.0,0.000630915,5503,37,"[77.55127610208811, 50.68874709976797]",1,4691,37,"[13.422591362126248, 39.36943521594681]",0
La Liga 2014/2015 Barcelona,1,Claudio Andrés Bravo Muñoz,Shot,0.0,638.0,0.0,4691,37,"[13.422591362126248, 39.36943521594681]",0,1111111111,37,"[120, 40]",11
La Liga 2014/2015 Barcelona,0,Lionel Andrés Messi Cuccittini,Shot,279.0,1585.0,0.176025237,5503,37,"[77.55127610208811, 50.68874709976797]",1,1111111111,37,"[120, 40]",11
La Liga 2014/2015 Barcelona,0,Daniel Alves da Silva,Shot,31.5,1528.5,0.02060844,4324,29,"[65.3115776081425, 66.44758269720106]",2,1111111111,37,"[120, 40]",11
La Liga 2014/2015 Barcelona,0,Neymar da Silva Santos Junior,Shot,141.0,961.0,0.146722164,4320,29,"[78.98007380073797, 20.54852398523985]",3,1111111111,37,"[120, 40]",11
La Liga 2014/2015 Barcelona,0,Sergio Busquets i Burgos,Shot,10.5,1503.5,0.006983705,5203,29,"[59.59968487394962, 41.58413865546217]",4,1111111111,37,"[120, 40]",11
La Liga 2014/2015 Barcelona,0,Jordi Alba Ramos,Shot,25.5,1257.5,0.02027833,5211,27,"[62.1415789473684, 12.829342105263157]",5,1111111111,37,"[120, 40]",11
La Liga 2014/2015 Barcelona,0,Gerard Piqué Bernabéu,Shot,30.0,1236.0,0.024271845,5213,26,"[43.695400593471845, 51.58412462908012]",6,1111111111,37,"[120, 40]",11
La Liga 2014/2015 Barcelona,0,Javier Alejandro Mascherano,Shot,4.5,1156.5,0.003891051,5506,26,"[50.39773691654878, 37.90891089108909]",7,1111111111,37,"[120, 40]",11
La Liga 2014/2015 Barcelona,0,Luis Alberto Suárez Díaz,Shot,115.5,523.5,0.220630372,5246,25,"[82.09897610921497, 43.655631399317414]",8,1111111111,37,"[120, 40]",11
La Liga 2014/2015 Barcelona,0,Jérémy Mathieu,Shot,16.5,940.5,0.01754386,10609,23,"[48.65612582781461, 23.49602649006623]",9,1111111111,37,"[120, 40]",11
La Liga 2014/2015 Barcelona,0,Ivan Rakitić,Shot,51.0,1299.0,0.03926097,5470,23,"[65.31333333333338, 53.825733333333325]",10,1111111111,37,"[120, 40]",11
La Liga 2015/2016 Barcelona,0,Jordi Alba Ramos,Neymar da Silva Santos Junior,468.0,1416.5,0.330391811,5211,24,"[58.265443425076484, 13.415596330275225]",8,4320,29,"[79.45390946502054, 19.672839506172867]",2
La Liga 2015/2016 Barcelona,0,Jordi Alba Ramos,Claudio Andrés Bravo Muñoz,31.0,1416.5,0.021884928,5211,24,"[58.265443425076484, 13.415596330275225]",8,4691,27,"[13.94623655913979, 40.432616487455206]",5
La Liga 2015/2016 Barcelona,0,Neymar da Silva Santos Junior,Jordi Alba Ramos,202.0,1228.5,0.164428164,4320,29,"[79.45390946502054, 19.672839506172867]",2,5211,24,"[58.265443425076484, 13.415596330275225]",8
